index,mobile_number,arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,total_rech_num_6,total_rech_num_7,total_rech_num_8,total_rech_amt_6,total_rech_amt_7,total_rech_amt_8,total_rech_data_6,total_rech_data_7,total_rech_data_8,av_rech_amt_data_6,av_rech_amt_data_7,av_rech_amt_data_8,aon,sms_ic_6,sms_ic_7,sms_ic_8,sms_og_6,sms_og_7,sms_og_8,churn,days_since_last_rech_6,days_since_last_rech_7,days_since_last_rech_8,days_since_last_rech_data_6,days_since_last_rech_data_7,days_since_last_rech_data_8,count_2g3g,vol_2g3g,monthly_2g3g,segment
15641,7001405889,719.5039999999997,679.21,820.563,183.31,62.24,56.06,1196.94,1136.06,531.98,0.0,0.0,0.0,0.0,0.0,0.0,1380.26,1198.31,590.94,317.56,388.64,310.68,9,4,6,886,695,1002,0.0,1.0,1.0,0.0,98.0,252.0,117.73333333333332,8,3,19,13,4,6,0,0.0,3.0,3.0,60.0,4.0,29.0,0.5,462.94,0.5,2
28190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63383,7000975372,560.364,535.9019999999998,501.897,192.04,131.34,222.41,340.69,285.99,247.66,0.0,0.0,0.0,0.0,0.0,0.0,532.74,417.34,470.08,1274.76,656.19,712.53,9,7,5,634,677,688,1.0,1.0,1.0,154.0,154.0,154.0,92.13333333333334,0,6,6,1,13,10,0,3.0,4.0,1.0,12.0,15.0,19.0,0.5,263.69,0.5,2
33711,7001441051,555.842,204.46400000000003,435.338,224.84,115.53,247.03,286.49,60.81,304.96,0.0,3.28,0.0,0.0,9.83,0.0,516.91,167.56,551.99,125.59,25.63,101.21,21,10,10,744,165,524,7.0,4.0,4.0,268.0,131.0,178.0,8.366666666666667,5,20,2,33,17,19,0,3.0,6.0,8.0,3.0,6.0,8.0,2.0,385.715,0.0,2
90026,7001579786,520.4119999999998,211.255,206.41099999999997,13.41,4.04,12.33,223.61,98.59,79.19,0.0,0.0,0.0,0.0,0.0,0.0,237.03,102.64,91.53,133.01,51.68,88.69,9,2,3,538,264,298,2.0,1.0,1.0,308.0,154.0,154.0,31.83333333333333,39,6,8,11,18,9,0,8.0,15.0,9.0,8.0,15.0,17.0,0.5,367.415,0.5,2
96400,7002300221,411.57800000000003,483.025,558.836,236.18,342.03,237.89,183.51,197.46,303.64,12.01,0.0,73.63,41.31,0.0,144.41,378.38,539.49,397.13,155.11,141.84,209.99,9,11,12,507,537,717,1.0,5.0,6.0,23.0,115.0,138.0,76.0,17,10,16,21,16,7,0,2.0,4.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,2
2854,7001925170,532.524,299.1670000000001,583.016,784.68,444.31,383.04,60.63,60.24,9.59,0.0,0.0,0.0,0.0,0.0,0.0,845.31,504.56,392.64,16.71,21.79,20.81,20,12,22,632,405,629,0.0,1.0,6.0,0.0,17.0,239.0,15.966666666666667,28,8,18,24,6,7,0,0.0,0.0,0.0,60.0,0.0,4.0,3.0,264.07,0.5,2
40067,7000423272,715.421,701.012,304.126,2.93,47.11,29.86,297.69,372.91,607.48,0.0,0.0,0.0,0.0,0.0,0.0,306.38,439.04,643.09,98.89,114.04,158.34,20,11,12,792,810,500,4.0,4.0,1.0,502.0,478.0,23.0,24.93333333333333,5,7,9,1,8,9,0,1.0,6.0,2.0,3.0,16.0,7.0,0.5,3.755,0.0,2
69910,7000916538,463.961,352.93199999999996,410.402,6.08,7.36,9.73,120.34,87.81,103.91,0.0,0.0,0.0,0.0,0.0,0.0,126.43,99.43,115.99,163.28,104.28,169.29,15,11,11,595,388,505,5.0,6.0,5.0,205.0,218.0,205.0,11.966666666666667,34,21,18,2,1,21,0,0.0,4.0,4.0,0.0,4.0,5.0,2.5,170.0,0.0,2
49311,7001482412,397.474,212.515,207.324,29.23,5.98,1.33,95.19,89.44,9.36,0.0,0.0,0.0,0.0,0.0,0.0,125.08,95.43,10.69,118.24,133.19,89.31,27,9,17,467,245,240,15.0,5.0,13.0,345.0,125.0,325.0,22.33333333333333,1,4,18,1,21,20,0,0.0,7.0,2.0,0.0,7.0,2.0,6.5,399.475,0.0,2
14800,7001764799,262.688,220.585,161.821,87.96,57.39,3.69,61.31,70.79,48.19,0.0,0.0,0.0,0.0,0.0,0.0,149.28,128.19,51.89,181.09,143.03,31.19,4,7,3,274,384,284,1.0,1.0,1.0,154.0,154.0,154.0,32.43333333333333,29,2,15,7,14,21,0,5.0,3.0,11.0,5.0,9.0,13.0,0.5,69.82,0.5,2
96996,7001064058,384.154,253.5,573.847,22.81,23.33,36.74,66.06,137.98,141.44,0.0,0.0,0.0,0.0,0.0,0.0,88.88,161.31,178.19,166.98,239.74,291.01,5,2,4,531,0,1002,1.0,1.0,2.0,252.0,252.0,504.0,37.8,26,0,11,35,24,21,0,5.0,16.0,1.0,22.0,26.0,1.0,1.0,302.995,1.0,2
20371,7000277524,377.091,275.082,661.7310000000001,290.38,361.18,131.14,234.34,142.79,153.24,0.0,0.0,0.0,0.0,0.0,0.0,524.73,506.13,293.09,260.33,159.31,94.43,8,6,7,523,383,633,0.0,0.0,2.0,0.0,0.0,450.0,40.8,19,3,20,7,20,11,0,3.0,0.0,5.0,60.0,60.0,5.0,1.0,852.385,1.0,2
28033,7000357185,603.0,1078.37,418.29,176.56,260.79,126.14,54.41,247.64,71.99,223.16,246.09,70.53,230.98,393.38,123.99,0.0,115.06,74.14,0.0,34.59,99.44,9,8,4,750,1050,300,1.0,1.0,1.0,154.0,145.0,154.0,14.333333333333336,4,15,14,13,25,2,0,3.0,5.0,3.0,9.0,16.0,20.0,0.5,254.08,0.5,2
33967,7001555746,998.2819999999999,900.834,696.5880000000003,150.89,256.14,210.56,749.61,237.31,216.83,0.0,0.0,39.24,0.0,0.0,74.33,900.51,493.46,353.06,318.88,360.36,292.86,7,7,3,1002,1004,752,1.0,2.0,1.0,252.0,504.0,252.0,41.333333333333336,15,20,8,22,21,6,0,6.0,2.0,12.0,15.0,2.0,12.0,0.5,729.3399999999997,0.5,2
17851,7001047514,218.438,463.98800000000006,745.916,14.36,37.88,105.73,117.06,387.58,303.73,2.91,40.86,0.0,18.01,27.46,6.78,113.41,397.99,402.88,29.81,55.24,206.09,3,7,7,262,592,894,2.0,2.0,2.0,304.0,304.0,504.0,28.23333333333333,39,11,6,12,19,15,0,19.0,11.0,7.0,29.0,26.0,14.0,1.0,896.4300000000003,1.0,2
88870,7000792543,173.475,355.62199999999996,395.955,58.23,106.69,109.78,89.04,133.14,97.09,0.0,0.0,0.0,0.0,0.0,0.0,149.31,243.93,212.48,277.74,457.29,569.94,6,13,18,167,384,462,1.0,2.0,7.0,17.0,34.0,167.0,36.6,26,7,0,34,12,10,0,7.0,1.0,0.0,20.0,18.0,2.0,3.5,176.705,0.0,2
83836,7000277278,590.089,805.118,514.139,977.86,844.86,455.36,208.56,166.89,184.43,0.0,2.05,42.43,0.0,17.76,61.23,1186.43,993.99,578.56,224.56,122.28,163.58,10,20,12,795,906,584,2.0,9.0,5.0,50.0,256.0,125.0,35.43333333333333,28,18,20,18,22,5,0,1.0,3.0,1.0,2.0,7.0,1.0,2.5,169.125,0.0,2
9075,7001014781,1472.297,545.531,803.454,195.61,22.19,86.24,841.28,122.08,457.13,80.88,149.69,32.56,135.59,145.79,33.71,904.31,0.0,517.16,248.86,0.0,236.69,16,14,17,1702,650,920,1.0,0.0,1.0,252.0,0.0,145.0,106.3,39,8,5,21,10,1,0,0.0,3.0,4.0,13.0,60.0,22.0,0.5,243.905,0.5,2
63669,7001240717,1118.04,689.732,1103.647,66.69,30.28,319.29,645.14,484.21,507.68,31.79,55.39,162.01,327.03,137.69,300.11,385.58,376.79,527.48,1150.51,1367.01,929.86,16,11,11,1194,759,1046,3.0,2.0,1.0,448.0,196.0,154.0,105.46666666666668,7,12,9,22,4,22,0,2.0,6.0,6.0,3.0,12.0,21.0,0.5,272.015,0.5,2
18833,7001171708,461.767,380.189,547.141,246.94,214.48,228.56,137.36,289.76,215.41,0.0,0.0,0.0,0.0,0.0,0.0,384.31,504.24,444.99,412.94,482.24,443.99,12,13,14,536,480,628,4.0,2.0,4.0,273.0,50.0,292.0,76.13333333333334,8,2,14,12,2,7,0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,347.105,0.5,2
88740,7001930118,243.11599999999999,347.235,260.298,35.16,137.98,73.13,101.13,95.31,49.79,0.0,0.0,0.0,0.0,0.0,0.0,137.21,233.29,122.93,100.24,200.73,148.69,9,11,5,340,365,274,3.0,1.0,1.0,175.0,125.0,154.0,40.9,16,14,15,4,4,5,0,6.0,0.0,11.0,21.0,22.0,21.0,0.5,358.055,0.5,2
83935,7000933482,547.2919999999998,384.63300000000004,448.369,10.85,0.0,2.31,280.58,125.69,214.98,0.0,0.0,0.0,0.0,0.0,0.0,291.43,125.69,217.29,348.26,349.21,324.66,6,4,3,573,502,502,4.0,1.0,1.0,608.0,252.0,252.0,52.43333333333333,15,12,16,16,23,3,0,0.0,5.0,8.0,0.0,5.0,9.0,0.5,615.375,0.5,2
6124,7001800294,495.95099999999996,276.57599999999996,371.713,30.83,38.98,37.39,118.29,131.24,166.44,0.0,0.0,0.0,0.0,0.0,0.0,149.13,170.23,203.84,214.99,204.61,257.06,5,4,5,528,374,435,2.0,1.0,1.0,308.0,154.0,175.0,81.56666666666666,37,9,12,25,12,16,0,1.0,3.0,4.0,1.0,5.0,6.0,0.5,368.835,0.5,2
84712,7001043792,419.73800000000006,376.471,237.213,77.94,8.76,13.29,57.03,53.49,42.33,0.0,0.0,0.0,0.0,0.0,0.0,134.98,62.26,55.63,86.86,56.13,68.34,8,5,4,468,435,221,2.0,1.0,1.0,308.0,154.0,154.0,77.2,37,24,1,36,4,16,0,2.0,5.0,12.0,2.0,5.0,12.0,0.5,429.92,0.5,2
35136,7002029633,598.8330000000002,0.0,248.343,1.93,0.0,0.6,26.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,0.36,0.6,498.54,143.79,127.44,8,1,3,705,0,292,3.0,0.0,1.0,545.0,0.0,252.0,46.1,22,27,24,18,8,3,0,13.0,22.0,3.0,17.0,60.0,3.0,0.5,487.45,0.5,2
91767,7000377550,414.38,386.12,238.67,94.19,75.71,49.56,250.28,313.91,166.79,69.96,0.0,17.43,31.39,0.0,35.86,313.08,389.63,180.49,299.99,342.64,208.99,10,7,5,360,360,300,1.0,2.0,1.0,252.0,504.0,145.0,24.63333333333333,28,2,3,2,5,7,0,4.0,2.0,5.0,24.0,2.0,5.0,0.5,114.05,0.5,2
11174,7000636562,382.897,503.55699999999996,903.408,44.08,298.04,699.44,38.16,173.19,445.83,0.0,0.0,0.0,0.0,0.0,0.0,82.24,471.24,1145.28,131.49,908.99,395.41,5,8,7,368,550,1451,2.0,0.0,3.0,212.0,0.0,656.0,52.66666666666666,19,25,3,22,17,15,0,17.0,3.0,3.0,17.0,60.0,3.0,1.5,313.975,0.5,2
2522,7000764049,724.2660000000003,1013.9110000000001,1000.87,2.46,24.11,13.43,284.23,406.69,617.03,0.0,0.0,17.13,0.0,0.0,27.73,290.03,432.93,607.34,500.38,392.78,357.89,10,9,8,912,1115,1160,1.0,1.0,1.0,252.0,455.0,252.0,22.0,6,18,1,20,18,19,0,0.0,3.0,6.0,7.0,10.0,13.0,0.5,557.14,0.5,2
82888,7000900856,537.185,533.9680000000002,442.43199999999996,926.53,332.43,298.09,64.31,72.54,25.19,0.0,0.0,0.0,0.0,0.0,0.0,992.61,420.74,335.53,208.63,979.79,352.59,17,29,18,624,609,512,4.0,2.0,1.0,354.0,269.0,25.0,7.4,28,26,8,28,20,19,0,0.0,0.0,2.0,15.0,10.0,9.0,0.5,346.305,0.0,2
14085,7001367236,1503.615,214.398,1030.989,115.06,146.93,143.86,146.29,143.93,135.89,0.0,0.0,10.51,0.0,0.0,29.94,261.36,290.86,249.81,257.18,511.53,282.93,12,5,3,1859,610,1274,1.0,0.0,1.0,505.0,0.0,655.0,95.33333333333331,16,7,24,13,16,14,0,0.0,5.0,10.0,0.0,60.0,10.0,0.5,793.6500000000003,0.5,2
94068,7001590893,612.075,591.3580000000002,636.33,49.94,58.53,99.53,240.24,253.11,320.46,0.0,0.0,0.0,0.0,0.0,0.0,290.19,311.64,419.99,256.81,207.56,288.09,6,5,4,990,450,695,2.0,2.0,1.0,290.0,290.0,145.0,79.06666666666666,25,0,22,28,6,17,0,3.0,1.0,18.0,3.0,1.0,18.0,0.5,406.705,0.5,2
66962,7001136524,474.07800000000003,560.129,480.23900000000003,163.33,68.04,65.34,45.48,31.04,3.08,0.0,0.0,0.0,0.0,0.0,0.0,214.28,99.09,68.43,637.84,248.64,266.28,8,15,11,571,632,654,1.0,3.0,3.0,154.0,318.0,384.0,48.03333333333333,8,4,4,14,23,7,0,9.0,0.0,3.0,17.0,0.0,9.0,1.5,239.64,0.5,2
56849,7001050482,280.855,220.055,349.10699999999997,21.88,39.39,34.34,160.09,107.19,158.38,0.0,0.0,0.0,0.0,0.0,0.0,181.98,146.59,192.73,156.71,120.31,109.84,6,6,9,374,215,466,1.0,1.0,2.0,154.0,98.0,171.0,52.4,8,21,24,4,1,21,0,5.0,0.0,2.0,5.0,8.0,16.0,1.0,275.685,0.5,2
97126,7000099732,120.87899999999999,586.036,363.235,30.59,26.31,51.08,120.31,74.78,58.48,0.0,0.0,0.0,0.0,0.0,0.0,150.91,101.09,109.56,41.63,51.14,61.53,5,6,4,230,742,322,0.0,2.0,1.0,0.0,504.0,252.0,9.0,16,27,12,6,4,1,0,5.0,0.0,3.0,60.0,4.0,20.0,0.5,405.87,0.5,2
3956,7000278606,190.25099999999998,465.532,376.921,81.64,14.11,39.76,108.46,136.41,184.39,0.0,0.0,0.0,0.0,0.0,0.0,193.56,166.49,227.41,98.83,189.86,140.44,24,38,44,212,526,415,6.0,22.0,18.0,99.0,177.5,168.0,36.2,23,29,0,15,11,18,0,0.0,1.0,2.0,0.0,1.0,2.0,9.0,790.4449999999997,0.0,2
41555,7001724851,201.102,392.185,341.527,5.23,19.98,16.03,30.88,77.81,75.83,4.51,2.96,0.0,18.33,97.79,85.03,18.91,0.0,6.83,32.18,0.0,10.61,13,16,13,236,490,380,9.0,8.0,7.0,214.0,200.0,175.0,25.266666666666666,18,29,13,11,11,1,0,4.0,2.0,2.0,4.0,3.0,2.0,3.5,244.01,0.0,2
5580,7000797598,345.408,413.241,397.523,17.43,31.01,27.21,253.51,334.94,163.98,0.0,0.0,0.0,0.0,0.0,0.0,270.94,365.96,191.88,212.88,274.48,213.58,15,15,9,419,438,482,6.0,7.0,1.0,150.0,175.0,252.0,18.83333333333333,24,6,6,10,25,9,0,0.0,0.0,0.0,0.0,0.0,26.0,0.5,87.845,0.5,2
19262,7001012577,185.588,398.463,390.267,12.83,10.06,26.06,62.13,298.49,260.53,1.53,0.0,0.0,3.0,0.0,0.0,71.96,309.56,286.59,26.66,24.18,39.83,4,7,6,314,422,536,1.0,1.0,1.0,154.0,98.0,154.0,20.566666666666666,36,14,0,30,19,22,0,3.0,6.0,0.0,13.0,15.0,27.0,0.5,257.465,0.5,2
54581,7001636316,434.958,233.675,314.145,21.98,30.33,10.13,86.91,90.41,80.83,0.0,0.0,0.0,0.0,0.0,0.0,108.89,120.74,90.96,146.58,223.59,232.66,29,8,16,503,276,368,9.0,3.0,2.0,354.0,96.0,179.0,41.96666666666667,14,15,9,7,24,17,0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,504.935,0.5,2
16540,7001674361,454.908,380.037,614.893,171.81,154.06,113.06,159.63,115.03,147.06,29.83,0.0,0.0,13.74,0.0,0.0,317.69,269.09,260.13,209.08,196.18,427.18,7,3,3,654,404,698,1.0,1.0,1.0,154.0,154.0,198.0,34.7,21,28,18,8,6,6,0,4.0,7.0,9.0,16.0,20.0,26.0,0.5,564.495,0.5,2
14274,7002061439,777.092,632.249,711.681,465.91,462.14,440.58,79.19,60.21,71.73,0.0,0.0,0.0,0.0,0.0,0.0,545.11,522.36,512.31,166.51,243.73,152.84,11,9,7,908,694,834,2.0,1.0,1.0,308.0,154.0,154.0,90.93333333333334,30,24,1,35,23,18,0,1.0,1.0,6.0,1.0,4.0,6.0,0.5,228.545,0.5,2
20143,7002409784,293.128,295.538,318.633,3.66,3.23,3.41,63.53,58.43,106.11,0.0,0.0,0.0,0.0,0.0,0.0,67.19,61.66,109.53,271.71,224.76,177.86,6,4,3,262,382,502,1.0,1.0,1.0,252.0,252.0,252.0,74.13333333333334,16,8,3,27,25,20,0,0.0,1.0,2.0,3.0,13.0,12.0,0.5,489.31,0.5,2
62104,7002337185,770.4630000000003,945.7719999999999,556.437,22.91,37.64,11.29,690.29,523.19,486.98,0.0,0.0,0.0,0.0,0.0,0.0,713.21,560.84,498.28,345.81,241.74,125.28,5,9,4,780,1252,745,0.0,1.0,1.0,0.0,252.0,145.0,59.66666666666666,25,16,9,7,8,8,0,2.0,4.0,0.0,60.0,18.0,22.0,0.5,286.13,0.5,2
12490,7001889071,787.7860000000003,441.225,818.5110000000003,219.81,29.13,96.04,260.96,97.19,155.91,0.0,0.0,0.0,0.0,0.0,0.0,480.78,126.33,251.96,103.24,30.76,58.63,9,6,4,912,662,752,1.0,1.0,1.0,252.0,252.0,252.0,22.2,29,19,8,15,20,18,0,2.0,0.0,7.0,10.0,11.0,12.0,0.5,387.92,0.5,2
85272,7001416416,849.55,525.11,418.44199999999995,44.36,10.61,45.43,373.46,207.71,123.44,0.0,0.0,0.0,0.0,0.0,0.0,417.83,218.33,173.13,935.88,445.76,247.58,9,8,7,1100,514,489,3.0,3.0,1.0,550.0,344.0,252.0,62.96666666666667,3,26,11,19,21,4,0,1.0,0.0,4.0,5.0,6.0,20.0,0.5,827.81,0.5,2
47546,7000821736,466.594,407.62300000000016,374.92400000000004,387.89,283.13,256.18,378.03,347.09,419.08,1.96,0.0,0.0,18.86,0.0,0.0,747.06,631.38,689.94,196.21,114.53,214.63,10,17,16,487,461,501,2.0,5.0,4.0,46.0,115.0,92.0,61.8,25,17,4,11,1,4,0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2
30701,7002305255,696.85,514.997,678.225,47.68,32.89,66.71,452.39,389.89,473.93,0.0,0.0,0.0,0.0,0.0,0.0,500.08,422.79,540.64,143.48,173.34,181.96,17,18,12,820,668,680,9.0,7.0,3.0,185.0,119.0,51.0,33.4,4,19,8,35,25,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,25.435,0.0,2
82916,7000327107,475.855,646.347,724.307,27.99,106.91,53.39,574.76,381.21,407.54,0.0,0.0,0.0,0.0,0.0,0.0,603.58,488.51,463.58,447.61,524.54,230.96,13,22,12,494,771,980,2.0,2.0,4.0,34.0,204.0,210.0,48.93333333333333,28,10,16,5,7,0,0,0.0,0.0,1.0,0.0,7.0,15.0,2.0,329.0,0.5,2
72665,7001662519,534.633,372.205,694.289,208.86,21.54,346.06,123.13,31.18,81.68,0.0,0.0,0.0,0.0,0.0,0.0,331.99,52.73,427.74,187.59,121.51,79.91,8,5,6,632,482,1082,2.0,4.0,4.0,304.0,608.0,608.0,121.7,10,27,18,10,18,20,0,0.0,1.0,4.0,12.0,6.0,4.0,2.0,423.105,0.0,2
65433,7001363105,327.966,496.04,333.963,71.53,144.48,104.51,122.29,112.26,148.74,0.0,0.0,0.0,0.0,0.0,0.0,193.83,256.74,253.26,264.08,355.59,315.31,6,5,4,322,538,544,1.0,2.0,1.0,154.0,308.0,154.0,121.7,38,29,19,22,14,0,0,15.0,2.0,3.0,26.0,2.0,6.0,0.5,116.48,0.5,2
8483,7002351659,414.64,247.417,314.127,295.73,144.04,181.01,254.83,227.66,285.18,159.91,23.76,0.0,227.18,27.88,0.0,324.53,344.39,466.19,159.26,161.04,259.46,14,11,12,494,262,363,4.0,6.0,2.0,92.0,138.0,46.0,33.93333333333333,37,16,9,10,10,8,0,2.0,1.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0,2
66573,7000256679,657.0039999999998,512.885,400.566,59.79,147.26,24.74,617.38,470.18,331.93,48.91,0.0,0.0,77.24,0.0,0.0,599.93,617.44,356.68,188.53,234.14,264.69,17,10,10,953,505,461,9.0,7.0,3.0,77.66,220.0,135.0,21.3,9,20,10,19,10,20,0,1.0,3.0,7.0,1.0,3.0,8.0,1.5,282.28,0.0,2
46801,7000382278,463.523,1353.175,943.508,0.0,621.43,326.68,22.84,334.83,289.24,0.0,0.0,0.0,0.0,0.0,0.0,25.23,962.23,624.63,348.11,726.98,769.88,42,82,64,535,1567,1076,40.0,43.0,38.0,475.0,462.5,450.0,17.433333333333334,17,24,23,10,11,21,0,0.0,0.0,1.0,0.0,3.0,1.0,19.0,1000.11,0.0,2
83443,7000132989,585.065,779.681,537.17,20.24,70.78,46.43,634.43,1542.18,984.78,4.29,0.0,3.48,82.46,0.0,53.88,572.21,1612.98,980.14,43.96,166.76,129.79,7,9,8,660,806,752,2.0,1.0,1.0,308.0,154.0,98.0,20.2,9,16,9,26,3,22,0,0.0,3.0,4.0,0.0,3.0,4.0,0.5,383.645,0.0,2
33819,7000569431,782.6030000000003,1030.026,1165.295,366.46,116.21,138.58,110.08,196.39,408.81,0.0,14.81,12.31,0.0,16.21,6.91,476.54,296.39,540.48,230.36,285.89,370.66,5,4,8,902,754,1602,2.0,2.0,2.0,504.0,504.0,504.0,24.36666666666667,21,6,24,7,11,9,0,5.0,12.0,0.0,14.0,12.0,0.0,1.0,489.52,1.0,2
7430,7001933387,348.156,394.586,201.035,6.41,29.34,5.71,234.71,224.01,121.49,0.0,0.0,0.0,0.0,0.0,0.0,242.11,255.19,129.34,572.59,725.59,322.93,24,28,10,426,416,235,4.0,6.0,2.0,56.0,106.0,50.0,35.23333333333333,23,1,18,26,15,16,0,1.0,0.0,0.0,2.0,0.0,28.0,1.0,36.335,0.0,2
99056,7002255867,388.69,322.738,901.877,24.03,64.28,21.78,306.56,334.18,446.64,0.0,0.0,0.0,0.0,0.0,0.0,332.26,398.46,475.99,862.93,1260.73,1080.16,11,10,24,461,393,1052,0.0,0.0,3.0,0.0,0.0,334.0,70.63333333333334,15,19,24,6,12,2,0,0.0,9.0,0.0,60.0,60.0,3.0,1.5,895.545,0.5,2
6400,7000606199,894.679,919.2139999999999,813.148,143.56,46.84,63.28,904.31,627.18,825.34,0.0,0.0,0.0,0.0,0.0,0.0,1047.88,675.04,889.34,379.14,366.26,275.83,17,23,24,1025,1085,956,2.0,4.0,1.0,304.0,608.0,154.0,70.53333333333333,22,29,23,23,23,2,0,4.0,0.0,0.0,20.0,12.0,29.0,0.5,462.725,0.5,2
94894,7002009220,460.514,438.254,439.12800000000004,106.66,74.11,92.73,252.63,299.16,347.33,6.43,0.0,0.0,44.61,0.0,0.0,314.68,382.61,440.94,300.96,530.13,407.59,12,14,9,641,587,369,4.0,5.0,7.0,242.0,142.0,354.0,79.06666666666666,11,19,23,9,4,15,0,0.0,0.0,1.0,0.0,3.0,1.0,3.5,484.83,0.5,2
86684,7002207311,531.649,394.783,437.025,36.28,30.14,12.99,159.04,120.78,59.51,0.0,0.0,0.0,0.0,0.0,0.0,197.44,152.36,79.06,184.94,105.01,70.78,20,15,14,634,438,516,1.0,1.0,2.0,154.0,98.0,252.0,9.333333333333334,23,14,5,31,17,4,0,4.0,0.0,1.0,22.0,21.0,4.0,1.0,694.995,0.5,2
76320,7000024302,261.824,244.322,791.174,0.26,2.94,13.48,457.69,385.89,665.48,0.0,0.0,0.0,0.0,0.0,0.0,457.96,389.13,683.53,210.08,136.31,341.91,6,8,33,243,353,977,0.0,2.0,9.0,0.0,50.0,266.0,7.233333333333332,35,27,16,33,5,16,0,0.0,0.0,0.0,60.0,0.0,0.0,4.5,252.145,0.0,2
73483,7002329634,813.35,811.813,925.097,11.54,11.03,69.61,707.08,742.79,726.21,0.0,0.0,0.0,0.0,0.0,0.0,718.63,753.83,795.83,1003.36,709.23,811.79,6,6,5,994,1300,754,1.0,1.0,1.0,154.0,154.0,154.0,22.7,32,16,12,0,1,19,0,2.0,3.0,6.0,2.0,3.0,6.0,0.5,304.275,0.5,2
33224,7000601402,1127.731,924.579,1343.557,127.73,99.41,110.49,375.41,295.39,507.53,23.83,18.98,38.48,9.18,11.96,11.59,499.89,389.06,611.71,810.54,743.76,1137.74,13,11,13,1374,1012,1647,2.0,1.0,2.0,504.0,252.0,504.0,15.1,18,17,19,31,24,10,0,3.0,1.0,0.0,6.0,13.0,5.0,1.0,873.865,1.0,2
57421,7002030325,455.19,594.747,770.342,162.19,175.88,118.04,295.54,452.13,333.23,0.0,17.16,0.0,0.0,11.25,0.0,457.74,621.43,451.28,536.44,591.04,518.78,5,5,3,565,591,767,2.0,2.0,2.0,404.0,404.0,404.0,80.6,34,15,0,7,25,18,0,9.0,13.0,20.0,20.0,24.0,20.0,1.0,603.37,0.0,2
3085,7002109431,595.9119999999998,250.53599999999997,438.26300000000003,163.14,31.86,25.59,149.03,84.68,28.49,0.0,0.0,0.0,0.0,0.0,0.0,315.41,118.38,57.83,259.23,123.49,114.98,9,6,8,675,304,538,2.0,0.0,2.0,308.0,0.0,308.0,29.43333333333333,3,24,4,0,19,16,0,2.0,9.0,5.0,2.0,60.0,19.0,1.0,776.8,1.0,2
11777,7000633344,340.376,241.264,516.319,30.86,74.11,60.21,211.58,260.31,479.89,61.34,0.0,0.0,112.64,0.0,0.0,129.79,334.43,540.11,45.23,141.44,202.31,8,7,12,397,240,600,2.0,4.0,5.0,46.0,92.0,237.0,71.0,36,20,23,5,25,11,0,1.0,6.0,1.0,1.0,11.0,1.0,2.5,248.555,0.5,2
10430,7002186359,584.132,357.70599999999996,460.69,163.48,90.36,148.93,450.98,195.56,391.38,0.0,0.0,0.0,0.0,0.0,0.0,614.46,285.93,540.31,225.29,923.01,1917.51,3,4,4,704,554,453,1.0,1.0,1.0,154.0,154.0,145.0,19.3,36,15,9,1,8,17,0,10.0,3.0,5.0,10.0,3.0,6.0,0.5,87.935,0.5,2
176,7001503264,745.133,341.05800000000005,136.817,594.59,108.64,77.66,81.91,33.46,27.19,0.0,0.0,0.0,0.0,0.0,0.0,676.51,142.11,104.86,75.56,95.99,87.33,5,6,3,702,499,51,2.0,1.0,3.0,504.0,252.0,51.0,33.73333333333333,37,24,21,7,2,8,0,1.0,0.0,1.0,1.0,4.0,1.0,1.5,447.02,0.0,2
79344,7000330735,498.416,711.935,899.294,54.28,76.31,103.56,293.39,222.54,182.09,0.0,39.99,31.04,0.0,10.61,32.08,350.44,288.24,253.61,415.29,345.93,272.74,21,19,20,557,839,1095,0.0,6.0,5.0,0.0,853.0,481.0,12.2,2,23,8,12,23,3,0,0.0,0.0,0.0,60.0,1.0,0.0,2.5,937.325,1.0,2
78413,7002265360,245.571,281.469,305.501,109.43,160.48,163.79,31.08,34.73,56.43,0.0,0.0,0.0,0.0,0.0,0.0,140.51,195.21,220.23,139.66,202.94,136.01,5,6,3,255,365,414,1.0,1.0,1.0,145.0,145.0,154.0,60.13333333333333,27,9,14,1,9,10,0,9.0,7.0,7.0,15.0,20.0,23.0,0.5,108.12,0.5,2
